,A,"I(X,A)",a,a_count,"I(X,Y|A=a)",Y,"I(X,A|Y=y)","I(X,Y)",bins
155,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,15,0.5290847358303588,0.9785418739659107,"4,4,4,20"
156,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,16,0.512677468303444,0.9785418739659107,"4,4,4,20"
157,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,17,0.5421626293706602,0.9785418739659107,"4,4,4,20"
158,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,18,0.5574768038371366,0.9785418739659107,"4,4,4,20"
159,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,19,0.40765254258607003,0.9785418739659107,"4,4,4,20"
160,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,0,0.6672213936626514,0.9785418739659107,"4,4,4,20"
161,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,1,0.6060915942538195,0.9785418739659107,"4,4,4,20"
162,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,2,0.4959523536877245,0.9785418739659107,"4,4,4,20"
163,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,3,0.44373374042940833,0.9785418739659107,"4,4,4,20"
164,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,4,0.4420573921941102,0.9785418739659107,"4,4,4,20"
165,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,5,0.3992598095403071,0.9785418739659107,"4,4,4,20"
166,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,6,0.39320991581280085,0.9785418739659107,"4,4,4,20"
167,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,7,0.42191363286865297,0.9785418739659107,"4,4,4,20"
168,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,8,0.4038074346682595,0.9785418739659107,"4,4,4,20"
169,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,9,0.4229696412341135,0.9785418739659107,"4,4,4,20"
170,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,10,0.4314815863515601,0.9785418739659107,"4,4,4,20"
171,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,11,0.4178105456370952,0.9785418739659107,"4,4,4,20"
172,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,12,0.4055698750908887,0.9785418739659107,"4,4,4,20"
173,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,13,0.442973677409901,0.9785418739659107,"4,4,4,20"
174,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,14,0.46529187073112693,0.9785418739659107,"4,4,4,20"
175,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,15,0.5290847358303588,0.9785418739659107,"4,4,4,20"
176,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,16,0.512677468303444,0.9785418739659107,"4,4,4,20"
177,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,17,0.5421626293706602,0.9785418739659107,"4,4,4,20"
178,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,18,0.5574768038371366,0.9785418739659107,"4,4,4,20"
179,age_bins,0.360452275286266,21 to 40,23976.0,1.0029246274319865,19,0.40765254258607003,0.9785418739659107,"4,4,4,20"
180,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,0,0.6672213936626514,0.9785418739659107,"4,4,4,20"
181,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,1,0.6060915942538195,0.9785418739659107,"4,4,4,20"
182,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,2,0.4959523536877245,0.9785418739659107,"4,4,4,20"
183,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,3,0.44373374042940833,0.9785418739659107,"4,4,4,20"
184,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,4,0.4420573921941102,0.9785418739659107,"4,4,4,20"
185,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,5,0.3992598095403071,0.9785418739659107,"4,4,4,20"
186,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,6,0.39320991581280085,0.9785418739659107,"4,4,4,20"
187,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,7,0.42191363286865297,0.9785418739659107,"4,4,4,20"
188,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,8,0.4038074346682595,0.9785418739659107,"4,4,4,20"
189,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,9,0.4229696412341135,0.9785418739659107,"4,4,4,20"
190,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,10,0.4314815863515601,0.9785418739659107,"4,4,4,20"
191,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,11,0.4178105456370952,0.9785418739659107,"4,4,4,20"
192,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,12,0.4055698750908887,0.9785418739659107,"4,4,4,20"
193,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,13,0.442973677409901,0.9785418739659107,"4,4,4,20"
194,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,14,0.46529187073112693,0.9785418739659107,"4,4,4,20"
195,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,15,0.5290847358303588,0.9785418739659107,"4,4,4,20"
196,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,16,0.512677468303444,0.9785418739659107,"4,4,4,20"
197,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,17,0.5421626293706602,0.9785418739659107,"4,4,4,20"
198,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,18,0.5574768038371366,0.9785418739659107,"4,4,4,20"
199,age_bins,0.360452275286266,41 to 60,15954.0,1.199382864906698,19,0.40765254258607003,0.9785418739659107,"4,4,4,20"
200,age_bins,0.360452275286266,61 to 80,2746.0,1.8698196988231746,0,0.6672213936626514,0.9785418739659107,"4,4,4,20"
201,age_bins,0.360452275286266,61 to 80,2746.0,1.8698196988231746,1,0.6060915942538195,0.9785418739659107,"4,4,4,20"
